subj,trial,block,date,stim,stim_order,response,rt,param_index,video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
660c0269f4ac950966a37c9d,0,0,2024-07-29T14:58:28.266Z,60_1_eyes.mov,0,yes,27267,0,./stimuli/eyes/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,eyes,./stimuli/audio/60/1_audio.wav
660c0269f4ac950966a37c9d,1,0,2024-07-29T14:58:28.266Z,52_3_eyes.mov,0,no,7423,0,./stimuli/eyes/52_3.mov,true,10,52,0.21043791277346344,0.28058110062308483,0.75,hit,eyes,./stimuli/audio/52/3_audio.wav
