Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp
2023-12-08 13:17:27.568589,15,m,21,1,1,vva,./stim/processed_extracts/fake/15\3_5_vva.mov,./stim/processed_extracts/audio/15/3_5_audio.wav,M2,F3,15,15,5,3,fake_wd,M,17,g,h,4
2023-12-08 13:17:27.568589,15,m,21,2,1,vva,./stim/processed_extracts/fake/10\3_6_vva.mov,./stim/processed_extracts/audio/10/3_6_audio.wav,M4,F2,10,10,3,6,fake_wd,M,6,g,h,2
2023-12-08 13:17:27.568589,15,m,21,3,1,vva,./stim/processed_extracts/true/22\2_vva.mov,./stim/processed_extracts/audio/22/2_audio.wav,M6,F7,22,22,2,2,TRUE,M,8,g,h,2
2023-12-08 13:17:27.568589,15,m,21,4,1,vva,./stim/processed_extracts/true/54\3_vva.mov,./stim/processed_extracts/audio/54/3_audio.wav,M13,F15,54,54,3,3,TRUE,M,10,g,g,4
2023-12-08 13:17:27.568589,15,m,21,5,1,vva,./stim/processed_extracts/fake_ad/45\46_1_47_1_vva.mov,./stim/processed_extracts/audio/45/46_1_47_1_audio.wav,F12,M13,46,47,1,1,fake_ad,F,10,g,h,2
2023-12-08 13:17:27.568589,15,m,21,6,1,vva,./stim/processed_extracts/fake_ad/4\10_1_11_3_vva.mov,./stim/processed_extracts/audio/4/10_1_11_3_audio.wav,M2,F2,11,10,3,1,fake_ad,M,11,g,g,1
2023-12-08 13:17:27.568589,15,m,21,7,1,vva,./stim/processed_extracts/fake_ad/43\35_4_40_3_vva.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,F10,M11,40,35,3,4,fake_ad,F,13,g,h,4
2023-12-08 13:17:27.568589,15,m,21,8,1,vva,./stim/processed_extracts/true/8\3_vva.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,TRUE,M,5,g,h,2
2023-12-08 13:17:27.568589,15,m,21,9,1,vva,./stim/processed_extracts/fake/43\3_7_vva.mov,./stim/processed_extracts/audio/43/3_7_audio.wav,F10,M11,43,43,3,7,fake_wd,F,11,g,h,2
2023-12-08 13:17:27.569589,15,m,21,10,1,vva,./stim/processed_extracts/true/52\3_vva.mov,./stim/processed_extracts/audio/52/3_audio.wav,M16,F12,52,52,3,3,TRUE,M,10,g,h,2
2023-12-08 13:17:27.569589,15,m,21,11,1,vva,./stim/processed_extracts/true/48\5_vva.mov,./stim/processed_extracts/audio/48/5_audio.wav,M14,F13,48,48,5,5,TRUE,M,12,g,g,1
2023-12-08 13:17:27.569589,15,m,21,12,1,vva,./stim/processed_extracts/true/23\3_vva.mov,./stim/processed_extracts/audio/23/3_audio.wav,F7,M5,23,23,3,3,TRUE,F,7,g,h,2
2023-12-08 13:17:27.569589,15,m,21,13,1,vva,./stim/processed_extracts/true/16\4_vva.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,g,1
2023-12-08 13:17:27.569589,15,m,21,14,1,vva,./stim/processed_extracts/true/57\1_vva.mov,./stim/processed_extracts/audio/57/1_audio.wav,M15,F14,57,57,1,1,TRUE,M,11,g,g,2
2023-12-08 13:17:27.569589,15,m,21,15,1,vva,./stim/processed_extracts/true/35\5_vva.mov,./stim/processed_extracts/audio/35/5_audio.wav,F9,M11,35,35,5,5,TRUE,F,7,g,g,2
2023-12-08 13:17:27.569589,15,m,21,16,1,vva,./stim/processed_extracts/fake_ad/1\2_4_3_3_vva.mov,./stim/processed_extracts/audio/1/2_4_3_3_audio.wav,F1,M1,2,3,4,3,fake_ad,F,10,g,h,4
