Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp
2023-12-08 13:51:50.725326,17,f,22,1,3,va,./stim/processed_extracts/fake_ad/24\21_1_26_3_va.mov,./stim/processed_extracts/audio/24/21_1_26_3_audio.wav,M8,F5,26,21,3,1,fake_ad,M,8,g,h,4
2023-12-08 13:51:50.725326,17,f,22,2,3,va,./stim/processed_extracts/true/3\7_va.mov,./stim/processed_extracts/audio/3/7_audio.wav,F2,M1,3,3,7,7,TRUE,F,7,g,h,4
2023-12-08 13:51:50.725326,17,f,22,3,3,va,./stim/processed_extracts/fake/1\1_2_va.mov,./stim/processed_extracts/audio/1/1_2_audio.wav,M1,F1,1,1,1,2,fake_wd,M,17,g,h,4
2023-12-08 13:51:50.725326,17,f,22,4,3,va,./stim/processed_extracts/fake/31\1_10_va.mov,./stim/processed_extracts/audio/31/1_10_audio.wav,M10,F8,31,31,1,10,fake_wd,M,8,g,h,3
2023-12-08 13:51:50.725326,17,f,22,5,3,va,./stim/processed_extracts/fake_ad/8\10_2_13_5_va.mov,./stim/processed_extracts/audio/8/10_2_13_5_audio.wav,M4,F4,10,13,2,5,fake_ad,M,7,g,g,3
2023-12-08 13:51:50.725326,17,f,22,6,3,va,./stim/processed_extracts/true/8\1_va.mov,./stim/processed_extracts/audio/8/1_audio.wav,M4,F4,8,8,1,1,TRUE,M,7,g,g,4
2023-12-08 13:51:50.725326,17,f,22,7,3,va,./stim/processed_extracts/fake/14\1_5_va.mov,./stim/processed_extracts/audio/14/1_5_audio.wav,M3,F3,14,14,1,5,fake_wd,M,8,g,h,4
2023-12-08 13:51:50.725326,17,f,22,8,3,va,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,g,3
2023-12-08 13:51:50.726326,17,f,22,9,3,va,./stim/processed_extracts/true/60\1_va.mov,./stim/processed_extracts/audio/60/1_audio.wav,M16,F15,60,60,1,1,TRUE,M,6,g,g,3
2023-12-08 13:51:50.726326,17,f,22,10,3,va,./stim/processed_extracts/true/16\3_va.mov,./stim/processed_extracts/audio/16/3_audio.wav,F2,M3,16,16,3,3,TRUE,F,6,g,g,3
2023-12-08 13:51:50.726326,17,f,22,11,3,va,./stim/processed_extracts/true/36\3_va.mov,./stim/processed_extracts/audio/36/3_audio.wav,F8,M11,36,36,3,3,TRUE,F,9,g,h,4
2023-12-08 13:51:50.726326,17,f,22,12,3,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake_wd,M,12,g,g,4
2023-12-08 13:51:50.726326,17,f,22,13,3,va,./stim/processed_extracts/true/12\1_va.mov,./stim/processed_extracts/audio/12/1_audio.wav,M1,F4,12,12,1,1,TRUE,M,8,g,g,3
2023-12-08 13:51:50.726326,17,f,22,14,3,va,./stim/processed_extracts/fake/8\4_5_va.mov,./stim/processed_extracts/audio/8/4_5_audio.wav,F4,M4,8,8,4,5,fake_wd,F,9,g,h,3
2023-12-08 13:51:50.726326,17,f,22,15,3,va,./stim/processed_extracts/fake_ad/14\5_7_6_2_va.mov,./stim/processed_extracts/audio/14/5_7_6_2_audio.wav,F3,M3,6,5,2,7,fake_ad,F,8,g,h,4
2023-12-08 13:51:50.726326,17,f,22,16,3,va,./stim/processed_extracts/fake/54\7_8_va.mov,./stim/processed_extracts/audio/54/7_8_audio.wav,M13,F15,54,54,7,8,fake_wd,M,10,g,h,3
2023-12-08 13:51:50.726326,17,f,22,17,3,va,./stim/processed_extracts/true/14\2_va.mov,./stim/processed_extracts/audio/14/2_audio.wav,M3,F3,14,14,2,2,TRUE,M,7,g,g,3
2023-12-08 13:51:50.726326,17,f,22,18,3,va,./stim/processed_extracts/true/37\1_va.mov,./stim/processed_extracts/audio/37/1_audio.wav,F11,M10,37,37,1,1,TRUE,F,6,g,g,4
2023-12-08 13:51:50.726326,17,f,22,19,3,va,./stim/processed_extracts/fake_ad/33\34_3_37_5_va.mov,./stim/processed_extracts/audio/33/34_3_37_5_audio.wav,M9,F11,34,37,3,5,fake_ad,M,10,g,h,4
2023-12-08 13:51:50.726326,17,f,22,20,3,va,./stim/processed_extracts/true/32\1_va.mov,./stim/processed_extracts/audio/32/1_audio.wav,M10,F9,32,32,1,1,TRUE,M,14,g,g,4
2023-12-08 13:51:50.726326,17,f,22,21,3,va,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,M14,F14,55,50,5,2,fake_ad,M,14,g,h,4
2023-12-08 13:51:50.726326,17,f,22,22,3,va,./stim/processed_extracts/true/52\3_va.mov,./stim/processed_extracts/audio/52/3_audio.wav,M16,F12,52,52,3,3,TRUE,M,10,g,g,4
