,Unnamed: 0,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,SpeakerID,ListenerID,VideoPath,AudioPath,Condition,Modality,SpeakerSex,Duration,DisplayedDyad
83,249,52,52,3,3,M16,F12,./stim/processed_extracts/true/52\3_va.mov,./stim/processed_extracts/audio/52/3_audio.wav,TRUE,va,M,10,52
98,294,60,60,1,1,M16,F15,./stim/processed_extracts/true/60\1_va.mov,./stim/processed_extracts/audio/60/1_audio.wav,TRUE,va,M,6,60
59,177,37,37,4,4,M10,F11,./stim/processed_extracts/true/37\4_va.mov,./stim/processed_extracts/audio/37/4_audio.wav,TRUE,va,M,7,37
4,12,4,4,4,4,M2,F2,./stim/processed_extracts/true/4\4_va.mov,./stim/processed_extracts/audio/4/4_audio.wav,TRUE,va,M,7,4
80,240,50,50,1,1,F14,M13,./stim/processed_extracts/true/50\1_va.mov,./stim/processed_extracts/audio/50/1_audio.wav,TRUE,va,F,8,50
65,195,40,40,4,4,F10,M10,./stim/processed_extracts/true/40\4_va.mov,./stim/processed_extracts/audio/40/4_audio.wav,TRUE,va,F,15,40
57,171,36,36,4,4,M11,F8,./stim/processed_extracts/true/36\4_va.mov,./stim/processed_extracts/audio/36/4_audio.wav,TRUE,va,M,13,36
20,60,13,13,2,2,F4,M3,./stim/processed_extracts/true/13\2_va.mov,./stim/processed_extracts/audio/13/2_audio.wav,TRUE,va,F,12,13
77,231,48,48,5,5,M14,F13,./stim/processed_extracts/true/48\5_va.mov,./stim/processed_extracts/audio/48/5_audio.wav,TRUE,va,M,12,48
45,135,29,29,1,1,M9,F8,./stim/processed_extracts/true/29\1_va.mov,./stim/processed_extracts/audio/29/1_audio.wav,TRUE,va,M,6,29
0,0,1,1,3,3,F1,M1,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,TRUE,va,F,26,1
67,201,42,42,5,5,M12,F11,./stim/processed_extracts/true/42\5_va.mov,./stim/processed_extracts/audio/42/5_audio.wav,TRUE,va,M,13,42
10,30,7,7,3,3,M4,F3,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,TRUE,va,M,7,7
61,183,39,39,1,1,M12,F9,./stim/processed_extracts/true/39\1_va.mov,./stim/processed_extracts/audio/39/1_audio.wav,TRUE,va,M,7,39
70,210,43,43,6,6,F10,M11,./stim/processed_extracts/true/43\6_va.mov,./stim/processed_extracts/audio/43/6_audio.wav,TRUE,va,F,7,43
29,87,19,19,1,1,M6,F6,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,TRUE,va,M,7,19
97,291,59,59,3,3,M16,F14,./stim/processed_extracts/true/59\3_va.mov,./stim/processed_extracts/audio/59/3_audio.wav,TRUE,va,M,10,59
25,75,15,15,2,2,M2,F3,./stim/processed_extracts/true/15\2_va.mov,./stim/processed_extracts/audio/15/2_audio.wav,TRUE,va,M,13,15
6,18,5,5,1,1,F1,M3,./stim/processed_extracts/true/5\1_va.mov,./stim/processed_extracts/audio/5/1_audio.wav,TRUE,va,F,19,5
37,111,24,24,4,4,F5,M8,./stim/processed_extracts/true/24\4_va.mov,./stim/processed_extracts/audio/24/4_audio.wav,TRUE,va,F,8,24
18,54,12,12,1,1,M1,F4,./stim/processed_extracts/true/12\1_va.mov,./stim/processed_extracts/audio/12/1_audio.wav,TRUE,va,M,8,12
82,246,52,52,2,2,F12,M16,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,TRUE,va,F,10,52
30,90,19,19,4,4,F6,M6,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,TRUE,va,F,10,19
32,96,21,21,3,3,F5,M7,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,TRUE,va,F,13,21
75,225,47,47,3,3,F13,M13,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,TRUE,va,F,9,47
17,51,11,11,9,9,F4,M2,./stim/processed_extracts/true/11\9_va.mov,./stim/processed_extracts/audio/11/9_audio.wav,TRUE,va,F,19,11
71,213,44,44,2,2,F10,M12,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,TRUE,va,F,12,44
1,3,2,2,1,1,M2,F1,./stim/processed_extracts/true/2\1_va.mov,./stim/processed_extracts/audio/2/1_audio.wav,TRUE,va,M,11,2
52,156,34,34,5,5,F10,M9,./stim/processed_extracts/true/34\5_va.mov,./stim/processed_extracts/audio/34/5_audio.wav,TRUE,va,F,16,34
63,189,40,40,1,1,M10,F10,./stim/processed_extracts/true/40\1_va.mov,./stim/processed_extracts/audio/40/1_audio.wav,TRUE,va,M,7,40
27,81,16,16,4,4,M3,F2,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,TRUE,va,M,7,16
24,72,15,15,1,1,M2,F3,./stim/processed_extracts/true/15\1_va.mov,./stim/processed_extracts/audio/15/1_audio.wav,TRUE,va,M,8,15
