subj,trial,block,date,stim,stim_order,response,rt,param_index,video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
89,0,0,2024-07-29T18:24:10.622Z,49_52_1_58_4_mouth.mov,0,yes,9543,0,./stimuli/mouth/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,mouth,./stimuli/audio/49/52_1_58_4_audio.wav
89,1,0,2024-07-29T18:24:10.622Z,47_3_mouth.mov,0,no,3507,0,./stimuli/mouth/47_3.mov,true,9,47,0.20621953119091913,-0.16083945449198914,0.2,miss,mouth,./stimuli/audio/47/3_audio.wav
89,2,0,2024-07-29T18:24:10.622Z,10_3_6_mouth.mov,0,yes,13305,0,./stimuli/mouth/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,mouth,./stimuli/audio/10/3_6_audio.wav
89,3,0,2024-07-29T18:24:10.622Z,14_2_mouth.mov,0,no,3284,0,./stimuli/mouth/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,mouth,./stimuli/audio/14/2_audio.wav
89,4,0,2024-07-29T18:24:10.622Z,22_19_3_23_2_mouth.mov,0,no,2111,0,./stimuli/mouth/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,mouth,./stimuli/audio/22/19_3_23_2_audio.wav
89,5,0,2024-07-29T18:24:10.622Z,60_4_6_mouth.mov,0,yes,1296,0,./stimuli/mouth/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,mouth,./stimuli/audio/60/4_6_audio.wav
89,6,0,2024-07-29T18:24:10.622Z,31_5_9_mouth.mov,0,no,4966,0,./stimuli/mouth/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,mouth,./stimuli/audio/31/5_9_audio.wav
89,7,0,2024-07-29T18:24:10.622Z,19_17_2_25_2_mouth.mov,0,yes,1257,0,./stimuli/mouth/19_17_2_25_2.mov,fake,10,19,-0.3062581015621111,0.3018231666755847,0.25,cr,mouth,./stimuli/audio/19/17_2_25_2_audio.wav
89,8,0,2024-07-29T18:24:10.622Z,46_2_mouth.mov,0,yes,6129,0,./stimuli/mouth/46_2.mov,true,8,46,0.22314361077696993,-0.37187593532122043,0.4,miss,mouth,./stimuli/audio/46/2_audio.wav
89,9,0,2024-07-29T18:24:10.622Z,31_29_3_32_4_mouth.mov,0,yes,1352,0,./stimuli/mouth/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,mouth,./stimuli/audio/31/29_3_32_4_audio.wav
89,10,0,2024-07-29T18:24:10.622Z,28_26_5_27_6_mouth.mov,0,no,4098,0,./stimuli/mouth/28_26_5_27_6.mov,fake,7,28,0.14365129216079786,-0.12388720765740559,0.75,fa,mouth,./stimuli/audio/28/26_5_27_6_audio.wav
89,11,0,2024-07-29T18:24:10.622Z,4_4_mouth.mov,0,yes,2074,0,./stimuli/mouth/4_4.mov,true,7,4,0.27149820146759923,0.2521458194443752,0.7142857142857143,hit,mouth,./stimuli/audio/4/4_audio.wav
89,12,0,2024-07-29T18:24:10.622Z,5_1_mouth.mov,0,yes,401,0,./stimuli/mouth/5_1.mov,true,19,5,0.27128235194238964,0.3313292072657651,1.0,hit,mouth,./stimuli/audio/5/1_audio.wav
89,13,0,2024-07-29T18:24:10.622Z,55_4_7_mouth.mov,0,no,1093,0,./stimuli/mouth/55_4_7.mov,fake,12,55,0.07584842753372179,-0.17660186780226106,0.625,fa,mouth,./stimuli/audio/55/4_7_audio.wav
89,14,0,2024-07-29T18:24:10.622Z,1_3_mouth.mov,0,yes,4310,0,./stimuli/mouth/1_3.mov,true,26,1,0.1670316296049371,0.1814596651596774,1.0,hit,mouth,./stimuli/audio/1/3_audio.wav
89,15,0,2024-07-29T18:24:10.622Z,14_1_5_mouth.mov,0,no,1185,0,./stimuli/mouth/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,mouth,./stimuli/audio/14/1_5_audio.wav
89,16,0,2024-07-29T18:24:10.622Z,40_5_8_mouth.mov,0,no,4720,0,./stimuli/mouth/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,mouth,./stimuli/audio/40/5_8_audio.wav
89,17,0,2024-07-29T18:24:10.622Z,29_1_mouth.mov,0,no,2447,0,./stimuli/mouth/29_1.mov,true,6,29,0.43759910538650976,0.7861077054117834,0.8,hit,mouth,./stimuli/audio/29/1_audio.wav
89,18,0,2024-07-29T18:24:10.622Z,56_2_3_mouth.mov,0,no,1905,0,./stimuli/mouth/56_2_3.mov,fake,11,56,0.5087935566381222,-0.06663988578182624,0.75,fa,mouth,./stimuli/audio/56/2_3_audio.wav
89,19,0,2024-07-29T18:24:10.622Z,58_5_mouth.mov,0,no,611,0,./stimuli/mouth/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,mouth,./stimuli/audio/58/5_audio.wav
