subj,trial,block,date,stim,stim_order,response,rt,param_index,video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
121,12,0,2024-07-29T19:33:59.090Z,52_3_mouth.mov,0,yes,1209,0,./stimuli/mouth/52_3.mov,true,10,52,0.21043791277346344,0.28058110062308483,0.75,hit,mouth,./stimuli/audio/52/3_audio.wav
121,13,0,2024-07-29T19:33:59.090Z,4_7_mouth.mov,0,yes,1162,0,./stimuli/mouth/4_7.mov,true,19,4,0.2384833958602173,0.18368786210514884,0.8,hit,mouth,./stimuli/audio/4/7_audio.wav
121,14,0,2024-07-29T19:33:59.090Z,45_3_mouth.mov,0,no,1409,0,./stimuli/mouth/45_3.mov,true,7,45,0.16889004277659403,0.038899221686994556,0.125,miss,mouth,./stimuli/audio/45/3_audio.wav
121,15,0,2024-07-29T19:33:59.090Z,14_2_mouth.mov,0,yes,3078,0,./stimuli/mouth/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,mouth,./stimuli/audio/14/2_audio.wav
121,16,0,2024-07-29T19:33:59.090Z,1_3_mouth.mov,0,yes,2648,0,./stimuli/mouth/1_3.mov,true,26,1,0.1670316296049371,0.1814596651596774,1.0,hit,mouth,./stimuli/audio/1/3_audio.wav
121,17,0,2024-07-29T19:33:59.090Z,58_1_2_mouth.mov,0,yes,933,0,./stimuli/mouth/58_1_2.mov,fake,14,58,0.10435640304664591,0.02021080964410129,0.6,fa,mouth,./stimuli/audio/58/1_2_audio.wav
121,18,0,2024-07-29T19:33:59.090Z,14_1_5_mouth.mov,0,yes,1133,0,./stimuli/mouth/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,mouth,./stimuli/audio/14/1_5_audio.wav
121,19,0,2024-07-29T19:33:59.090Z,19_17_2_25_2_mouth.mov,0,yes,2539,0,./stimuli/mouth/19_17_2_25_2.mov,fake,10,19,-0.3062581015621111,0.3018231666755847,0.25,cr,mouth,./stimuli/audio/19/17_2_25_2_audio.wav
121,20,0,2024-07-29T19:33:59.090Z,31_29_3_32_4_mouth.mov,0,no,1158,0,./stimuli/mouth/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,mouth,./stimuli/audio/31/29_3_32_4_audio.wav
121,21,0,2024-07-29T19:33:59.090Z,31_7_mouth.mov,0,no,1419,0,./stimuli/mouth/31_7.mov,true,10,31,0.2819450977061281,0.42806784940014414,1.0,hit,mouth,./stimuli/audio/31/7_audio.wav
121,22,0,2024-07-29T19:33:59.090Z,28_26_5_27_6_mouth.mov,0,no,1376,0,./stimuli/mouth/28_26_5_27_6.mov,fake,7,28,0.14365129216079786,-0.12388720765740559,0.75,fa,mouth,./stimuli/audio/28/26_5_27_6_audio.wav
121,23,0,2024-07-29T19:33:59.090Z,49_52_1_58_4_mouth.mov,0,yes,1140,0,./stimuli/mouth/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,mouth,./stimuli/audio/49/52_1_58_4_audio.wav
121,24,0,2024-07-29T19:33:59.090Z,12_3_mouth.mov,0,no,1233,0,./stimuli/mouth/12_3.mov,true,13,12,0.3155735483651602,-0.04266906465109103,0.42857142857142855,miss,mouth,./stimuli/audio/12/3_audio.wav
121,25,0,2024-07-29T19:33:59.090Z,45_46_1_47_1_mouth.mov,0,no,1171,0,./stimuli/mouth/45_46_1_47_1.mov,fake,10,45,-0.26192066238859296,0.2611161119528825,0.0,cr,mouth,./stimuli/audio/45/46_1_47_1_audio.wav
121,26,0,2024-07-29T19:33:59.090Z,57_3_mouth.mov,0,yes,1165,0,./stimuli/mouth/57_3.mov,true,13,57,0.4051063890989022,0.22300043342787418,0.8333333333333334,hit,mouth,./stimuli/audio/57/3_audio.wav
121,27,0,2024-07-29T19:33:59.090Z,57_1_mouth.mov,0,yes,1085,0,./stimuli/mouth/57_1.mov,true,11,57,0.1901594820910893,0.18849068799535393,1.0,hit,mouth,./stimuli/audio/57/1_audio.wav
121,28,0,2024-07-29T19:33:59.090Z,58_5_mouth.mov,0,yes,2950,0,./stimuli/mouth/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,mouth,./stimuli/audio/58/5_audio.wav
121,29,0,2024-07-29T19:33:59.090Z,56_2_3_mouth.mov,0,no,1230,0,./stimuli/mouth/56_2_3.mov,fake,11,56,0.5087935566381222,-0.06663988578182624,0.75,fa,mouth,./stimuli/audio/56/2_3_audio.wav
121,30,0,2024-07-29T19:33:59.090Z,8_1_mouth.mov,0,no,3124,0,./stimuli/mouth/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,mouth,./stimuli/audio/8/1_audio.wav
121,31,0,2024-07-29T19:33:59.090Z,3_1_6_mouth.mov,0,yes,1061,0,./stimuli/mouth/3_1_6.mov,fake,7,3,-0.4642603847610854,0.43942074913705,0.25,cr,mouth,./stimuli/audio/3/1_6_audio.wav
121,32,0,2024-07-29T19:33:59.090Z,60_1_mouth.mov,0,no,3769,0,./stimuli/mouth/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,mouth,./stimuli/audio/60/1_audio.wav
121,33,0,2024-07-29T19:33:59.090Z,40_5_8_mouth.mov,0,no,1010,0,./stimuli/mouth/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,mouth,./stimuli/audio/40/5_8_audio.wav
121,34,0,2024-07-29T19:33:59.090Z,2_1_mouth.mov,0,yes,1417,0,./stimuli/mouth/2_1.mov,true,11,2,0.19621248210469247,-0.12352679664064495,0.3333333333333333,miss,mouth,./stimuli/audio/2/1_audio.wav
121,35,0,2024-07-29T19:33:59.090Z,2_2_3_mouth.mov,0,no,1178,0,./stimuli/mouth/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,mouth,./stimuli/audio/2/2_3_audio.wav
121,36,0,2024-07-29T19:33:59.090Z,60_4_6_mouth.mov,0,yes,2130,0,./stimuli/mouth/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,mouth,./stimuli/audio/60/4_6_audio.wav
121,37,0,2024-07-29T19:33:59.090Z,29_1_mouth.mov,0,yes,3484,0,./stimuli/mouth/29_1.mov,true,6,29,0.43759910538650976,0.7861077054117834,0.8,hit,mouth,./stimuli/audio/29/1_audio.wav
121,38,0,2024-07-29T19:33:59.090Z,22_19_3_23_2_mouth.mov,0,yes,1889,0,./stimuli/mouth/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,mouth,./stimuli/audio/22/19_3_23_2_audio.wav
121,39,0,2024-07-29T19:33:59.090Z,54_2_6_mouth.mov,0,no,1183,0,./stimuli/mouth/54_2_6.mov,fake,9,54,-0.29618043652047055,0.3949913972066293,0.25,cr,mouth,./stimuli/audio/54/2_6_audio.wav
