,Unnamed: 0,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,SpeakerID,ListenerID,VideoPath,AudioPath,Condition,Modality,SpeakerSex,Duration,DisplayedDyad
197,592,49,60,6,7,M15,F15,./stim/processed_extracts/fake_ad/58\49_6_60_7_vv.mov,./stim/processed_extracts/audio/58/49_6_60_7_audio.wav,fake_ad,vv,M,17,58
178,535,31,33,4,2,M10,F11,./stim/processed_extracts/fake_ad/37\31_4_33_2_vv.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,fake_ad,vv,M,7,37
161,484,6,5,2,7,F3,M3,./stim/processed_extracts/fake_ad/14\5_7_6_2_vv.mov,./stim/processed_extracts/audio/14/5_7_6_2_audio.wav,fake_ad,vv,F,8,14
159,478,6,11,6,4,M1,F4,./stim/processed_extracts/fake_ad/12\6_6_11_4_vv.mov,./stim/processed_extracts/audio/12/6_6_11_4_audio.wav,fake_ad,vv,M,11,12
176,529,33,40,1,6,M9,F10,./stim/processed_extracts/fake_ad/34\33_1_40_6_vv.mov,./stim/processed_extracts/audio/34/33_1_40_6_audio.wav,fake_ad,vv,M,9,34
170,511,26,27,5,6,M8,F7,./stim/processed_extracts/fake_ad/28\26_5_27_6_vv.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,fake_ad,vv,M,7,28
191,574,54,51,4,1,M13,F14,./stim/processed_extracts/fake_ad/50\51_1_54_4_vv.mov,./stim/processed_extracts/audio/50/51_1_54_4_audio.wav,fake_ad,vv,M,8,50
155,466,6,8,1,2,F3,M4,./stim/processed_extracts/fake_ad/7\6_1_8_2_vv.mov,./stim/processed_extracts/audio/7/6_1_8_2_audio.wav,fake_ad,vv,F,7,7
164,493,20,17,2,1,M5,F5,./stim/processed_extracts/fake_ad/18\17_1_20_2_vv.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,fake_ad,vv,M,9,18
156,469,10,13,2,5,M4,F4,./stim/processed_extracts/fake_ad/8\10_2_13_5_vv.mov,./stim/processed_extracts/audio/8/10_2_13_5_audio.wav,fake_ad,vv,M,7,8
152,457,4,1,5,4,F2,M1,./stim/processed_extracts/fake_ad/3\1_4_4_5_vv.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,fake_ad,vv,F,15,3
187,562,45,48,5,1,F12,M14,./stim/processed_extracts/fake_ad/46\45_5_48_1_vv.mov,./stim/processed_extracts/audio/46/45_5_48_1_audio.wav,fake_ad,vv,F,8,46
189,568,47,55,4,2,F13,M14,./stim/processed_extracts/fake_ad/48\47_4_55_2_vv.mov,./stim/processed_extracts/audio/48/47_4_55_2_audio.wav,fake_ad,vv,F,8,48
