frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame,approx_time
0,1261.618111879771,410.6400418526785,181.3779222328244,217.061428531569,0.9991368651390076,1253.4680052891135,1256.5238569287471,1261.0621108776836,1267.5639995957163,1278.6165897867795,1296.000312108725,1317.5378046598603,1339.9634224271292,1363.454621226428,1386.7806836490179,1408.010454153,1426.734899411551,1440.859295575827,1448.3208080573381,1451.528706184373,1453.6445756868698,1454.5211732614193,1270.536640681783,1282.8975133958634,1298.3061586970664,1314.2965811689742,1329.888193818413,1364.0311430346055,1380.4578382234492,1397.6775885769273,1414.4176182606448,1428.203388983057,1347.496289845636,1347.6234742764163,1347.7628073665087,1348.2134333556928,1332.0757908685416,1340.9890254428917,1350.8391351250564,1361.0632527341613,1370.5891678739265,1290.4742013778314,1301.6841458171937,1313.2333444788696,1323.290307403649,1313.1464873868285,1301.723308747692,1375.943691406458,1386.162181042399,1397.9733016937573,1410.0981294506262,1398.7929829934974,1387.2218546432869,1323.7794132038302,1334.1290229704055,1345.1273090424793,1353.561032540552,1362.2822018569454,1376.0821783598951,1389.5362324626724,1378.5052032308677,1366.5254607408006,1356.5187070993638,1347.0152339877595,1335.6385540510385,1328.5953668741117,1345.6753649505306,1354.3284241475596,1363.5585951196083,1384.7774357115702,1364.4847033325564,1355.1875400730544,1346.329591601977,494.6595068702343,518.189790972815,541.2298436805819,564.0100470453349,584.3840395941124,600.5867336883153,612.2476612020554,621.0803342515864,623.2161073722787,619.3487505194356,608.4155471053001,594.2151383710659,575.8763295964199,553.6368153169149,529.6516357282673,505.63493948990225,481.6062032703275,485.36897297498314,476.65583031272973,474.17869150944705,475.9162447745123,479.9413867067034,477.3334693325373,472.63111533022686,470.28656381196174,471.93511747382286,478.90179526660836,493.665599046786,506.48289262172875,518.6021234563204,531.0653360106835,544.1532380607848,546.3281663492538,547.9095879946728,545.4840169510138,542.7062046517956,499.25312066829855,494.19882815657144,493.350184142522,498.2443472329763,501.33118571657747,501.9109911559943,497.3143809473904,491.67715461943953,491.42297982591924,495.2038444346368,499.39335423409716,499.82691776119293,574.0800358169679,565.4567233691303,560.1035816010447,561.7356627676595,559.3833407650675,563.3039188372361,570.1244944466893,578.9027508177676,583.3748547345451,584.5066905954751,584.0177322870044,580.3730258152428,574.0990389594575,569.4936180618316,569.7545231349837,568.5829731903212,570.4477186488883,571.4531929275283,572.599389823428,572.1931045000531,1.1428207952561522,-3.861759998569031,13.6777040335994,0.20601106,0.19989295,0.3537491,0.3331654,0.31327745,0.0,0.3493592,0.08040696,1.0,0.18182842,0.44888094,0.68582016,0.3989888,0.0,0.62607926,0.57518077,0.4493017,0.16912709,0.06390414,0.46028867,0.0155698145,0.00020533551,0.0022038824,0.0035011407,0.01670296,0.0002451054,0.9615718,./stim/processed_extracts/true/24\3_va.mov,0,00:00
10,1262.390714456107,409.90377778220665,182.60466364503804,218.95281935586735,0.9990180730819702,1254.4394344774164,1258.0074881608073,1263.131403653263,1270.133506102636,1281.5752286208315,1299.1023490753837,1320.6283537014378,1343.0863516242887,1366.6062485663088,1389.7859240658129,1410.551232416324,1428.7787827574962,1442.62942640721,1450.1316815484404,1453.481510845045,1455.7005104368845,1456.6600744418477,1272.193537579784,1284.8462727199892,1300.4782378209775,1316.6880445604488,1332.4737118570029,1367.8821592369632,1384.1222224991134,1401.1382747357693,1417.680088866956,1431.381391833302,1350.8425454380035,1351.2556362387104,1351.6883420987629,1352.4162213229215,1335.5776442639365,1344.6396685653754,1354.644633011102,1364.9288125411165,1374.4666645117154,1291.8446831532015,1303.2309158039113,1314.9809392898032,1325.4585287862185,1315.0580761958363,1303.3925423268454,1379.0829454004559,1389.2250978061556,1401.0784351016302,1413.3126725754687,1402.0028877588466,1390.4182415397713,1326.8463353443167,1337.6720392891636,1348.9194552643937,1357.3893161934004,1366.1265605281833,1379.608425401476,1392.6398564728572,1381.7512668826596,1369.9788955407307,1359.999614685684,1350.482317417992,1339.0093086843813,1331.6665658680718,1349.3462413700088,1358.0705890969107,1367.3094778077054,1387.981150677317,1368.0422118569318,1358.7455977100117,1349.8630766502638,497.56916241656666,521.1194411670738,544.183822401587,566.9587934191704,587.2353931533663,603.2721958524468,614.6847306925143,623.1029816989078,624.9394837183291,620.8881948423686,609.8234690665754,595.6601277003338,577.5085005589276,555.7068123423043,532.0967174487472,508.19627269469913,484.1772605839207,488.10979417443866,479.4555673483106,476.85869792859285,478.418271329726,482.1459469631196,479.26375477596457,474.70010958739203,472.3515644698791,473.8528799702017,480.6457668654338,495.18321165494467,508.055882116254,520.2438108232384,532.7269833675965,545.78452086926,547.9415509682213,549.4221943101918,546.9553793897431,544.052522874599,501.4212155360456,495.9909684121907,495.0854104209227,500.1896560414922,503.33770471363636,504.0509098375104,498.825011697184,492.89029343627016,492.6225733248842,496.68540415592463,500.83949786787184,501.29968830209685,575.4483790326047,566.7394179690217,561.3589719539241,562.9331411517119,560.5503303656577,564.4145362085314,571.1286809733132,579.0947598372062,583.355448280838,584.5471042454814,584.2029128089187,580.975346800386,575.341040416434,570.3945217980186,570.6171703399066,569.3289816600491,571.3157953278519,571.8125848787959,573.0389606730353,572.7194662014128,1.3525505415600017,-4.254006653721621,11.579896901788127,0.2006524,0.1953793,0.2703024,0.32609957,0.28675696,0.0,0.39749745,0.2879351,1.0,0.24000868,0.42173743,0.5833417,0.4492589,1.0,0.54695433,0.68031514,0.013665419,0.16967203,0.059065346,0.23560083,0.03724759,0.0001597713,0.0022617965,0.0022998007,0.01835349,0.0003121489,0.9393654,./stim/processed_extracts/true/24\3_va.mov,10,00:00
20,1262.641340648855,409.81589791932396,181.7451395515268,217.549091278699,0.9991255402565002,1248.7879902857665,1252.9314088058438,1258.7145858937863,1266.4398625266056,1278.3395849646977,1296.2706444210794,1317.7652786100105,1340.0888656965546,1363.5706854679017,1387.0313587595194,1407.832165900704,1425.7439811269128,1438.9970665974345,1445.7227830549573,1448.1833059001576,1449.6412148565614,1449.9116844008247,1266.2851617896902,1277.9850974533276,1293.5604561842265,1309.789313494264,1325.6014264383346,1361.237290466254,1377.6937019481534,1394.9772846706176,1411.620171070159,1425.714027504044,1343.315936761698,1343.5560714551648,1343.7344083235805,1344.246350749138,1327.6766445513379,1336.8965719545865,1347.4752579324622,1358.226274493856,1368.1375626335655,1285.6603554260369,1298.1712912639705,1309.0203689844916,1319.4013532712706,1308.8201776416242,1297.9268774815223,1372.4818182499384,1383.848805780105,1394.885509882212,1407.199374222154,1394.5511185287303,1383.5701359453212,1320.5879057449677,1330.5718139147705,1342.0182913578853,1351.1034352383858,1360.2847652590235,1374.7620747466008,1388.2487673548524,1377.9301255044495,1365.8815024400521,1355.1893039017461,1344.9008412989037,1332.8701592875807,1325.2517237264617,1342.9795536867994,1352.2774227508014,1362.0422726854104,1383.4696162550704,1363.138699765,1353.2605940152996,1343.6935235734052,494.5230254980247,518.3926552136633,541.6255953896979,564.6016268434589,585.5133946520085,602.0239249392785,613.7970835955472,622.38803159952,623.6919244732452,619.2379530153925,607.7130904423024,592.7566163507645,573.8447546891477,551.5864898409432,527.7530689982478,503.84446067207085,479.93146433464756,488.3742702780889,479.1137848914596,476.08994721244136,477.451631127899,481.14636771788594,478.195896964492,473.2375531784981,470.8320205167879,472.50508206716984,479.31152548336496,494.506726059087,508.35225528914606,521.5177205776548,534.9574054484067,547.0168429376841,549.4337190752756,550.9352902996118,547.5452404054147,543.6500712875452,502.7327377944136,501.3996381933508,500.0484263756546,499.4302302806115,503.0057281110949,504.0492189699055,496.55438683905095,495.8468278057555,496.29046819100984,496.1047401688992,499.08021636226727,499.12434543990685,576.6062608731289,567.1776850911535,561.729829086026,562.9791052240266,560.0353409700906,563.0275445112946,569.6910819158389,578.5926450988811,583.9828812258354,585.7738900288647,585.7807365712347,582.2241600942102,576.4329966701964,571.2626279152615,571.1359202004453,569.3029918857231,570.3673491384387,572.0802762378024,573.8510254995458,573.9274422485895,0.5386847300864576,-5.860319499513798,15.627052349419877,0.1989043,0.13895214,0.52894676,0.29607064,0.33503592,0.0,0.42451683,0.19635081,0.0,0.15601702,0.41978404,0.7288372,0.5465474,1.0,0.62527376,0.6783656,0.090168744,0.17860734,0.06748429,0.7441827,0.011738416,0.00043448608,0.0024677978,0.005163204,0.012244017,0.00017012935,0.96778196,./stim/processed_extracts/true/24\3_va.mov,20,00:00
30,1261.7992604961833,411.4201988600127,181.29860448473278,217.57240058992346,0.9988754391670227,1253.919432447145,1257.0483827256105,1261.9386177228314,1268.9619309057841,1280.5767044249708,1298.2102568412586,1319.498834579582,1341.743447659491,1365.21060295409,1388.6190117334943,1409.1985151429176,1426.9492843642588,1440.4964953220492,1447.85709909317,1451.0492680139312,1453.079485331104,1453.8292931708716,1270.3489088960523,1282.701729280474,1298.5157309392766,1314.7218091747889,1330.2746884092967,1366.2447906133732,1382.5698636113855,1399.7719014758293,1416.3202890415362,1429.943286894426,1348.4986666462796,1348.6859863292998,1348.8333194770105,1349.27267338171,1332.0519377853439,1341.4194003254768,1351.8977789204343,1362.5499382664332,1372.4536825708396,1289.4632353115376,1302.1960406058324,1313.240875665186,1323.615121198838,1312.7970476881371,1301.6654778731709,1376.8824228409787,1388.4674535052866,1399.677144513969,1412.0473242991059,1399.2536716208608,1388.115705827684,1323.7837742739177,1334.3008166349682,1345.912536113464,1354.7429543517758,1363.808918882535,1378.0642471067927,1391.5866366892888,1380.7375014449908,1368.593359575935,1358.0237332480383,1347.8939665895416,1335.9039039911997,1328.584399437729,1346.6075890886716,1355.7302070468656,1365.348964614116,1386.8350473584255,1366.2580961154902,1356.5271677186968,1347.1397780493696,494.5878518806771,518.1722200898319,541.3299563217498,564.2255819429586,584.8681892249953,601.2658900339784,613.1365766010459,621.9830081278702,623.731148800163,619.4807178203826,608.0625428212189,593.2645368544772,574.6839711607589,552.8033608261921,529.4889309091092,506.0010937287634,482.34791039637895,486.458532450991,477.87589222988044,475.41000141882733,477.1340287864064,481.04596312373343,478.70137803081127,474.2199526408862,472.1450646291788,474.06558547334294,481.02010687605224,495.05234618148177,508.3592021916734,520.9656752448154,533.8750624484923,546.7677827600436,548.9949526325297,550.3789894065403,547.448931096489,543.9710440250054,501.50244121504466,499.76581641592907,498.7802833208201,499.2415562895333,502.5787785263555,503.33842154429584,497.6654456443192,496.1659466797156,496.7918032629193,497.2362070336269,500.4204237770991,500.3522155715098,576.2648204321656,567.6365524540877,562.4648671821153,563.9124124404996,561.1749804523245,564.3426859235789,570.5889266589177,579.4751501961667,584.6763410026581,586.226455342274,586.068283267985,582.2203787417227,576.3111173547364,572.1355706745898,572.2111552638087,570.5263985799633,571.1405369841094,572.5513715062434,574.0980155219154,573.971792214698,1.3600174644979186,-4.877314255345349,14.250868012605341,0.14956766,0.19266191,0.29750937,0.3091697,0.36768055,0.0,0.45866176,0.5214879,0.0,0.18451528,0.45132107,0.24480347,0.43958575,1.0,0.4398058,0.6606137,0.024267152,0.18303823,0.06779962,0.81903505,0.010256471,0.0003394746,0.0021412517,0.002797086,0.01625665,0.00017996658,0.9680291,./stim/processed_extracts/true/24\3_va.mov,30,00:01
40,1262.6083909828244,411.2055276227678,182.28560353053444,216.8236359614159,0.9990291595458984,1253.9542987271252,1257.5843716682023,1262.8720152161695,1269.9618319571525,1281.3155261748402,1298.498620098969,1319.50621427472,1341.5806569540537,1364.8895943188932,1388.091034966804,1408.6472173719433,1426.4160842700724,1439.7897986666655,1446.9959170385262,1450.279440430531,1452.6050543203326,1453.750383259033,1271.1290355433648,1283.543452432826,1299.4221008755599,1315.781607729787,1331.462271614707,1366.8066384896613,1382.9684903403172,1399.9928127844294,1416.397278591607,1429.8894774312982,1349.373094972247,1349.5768680534102,1349.7571691182607,1350.2370776381122,1333.2409107576705,1342.303714471433,1352.5524559608398,1362.9609653472094,1372.5678669931249,1290.5929937682167,1303.0952814501638,1314.0798981784449,1324.4019092688225,1313.7511271115006,1302.681213990937,1377.4298544038409,1388.7835796383986,1399.834936916532,1411.8674198240044,1399.4838724743317,1388.4756286453887,1325.3462876615226,1335.7349850222304,1346.9441406260864,1355.4216482502234,1364.0730597097895,1377.55969102133,1390.4347627086395,1379.7723724877494,1368.0954979939208,1358.0514911086443,1348.424730911762,1337.0504337382295,1329.9336904770462,1347.4945272286159,1356.2118805536338,1365.3742484198426,1385.8386208900158,1365.9827838992564,1356.7128805450318,1347.7940571414424,494.0252673274916,517.5243613675988,540.540476217732,563.226044285118,583.6783667013267,599.984059286241,611.6030718092323,620.0006256969306,621.6157516558884,617.4725181718502,606.5493226002301,592.1721194110849,573.8075890345589,552.1312168637904,528.975107371269,505.6012284350327,481.9873176966957,484.82401981483696,476.1005096411396,473.50973253038387,475.29279933152856,479.45092091312887,477.73489707631825,473.19092563290155,470.98235390174654,472.73641992951525,479.5592163144578,493.12204832117646,506.4043715105478,518.9549524589619,531.8290316064339,544.206794309866,546.6241405924587,548.1184868599445,545.3353431219391,541.9595600503545,499.81107670036766,497.9955429906332,497.0169064651054,497.6153459533599,501.05818749771356,501.7993123418218,496.3918545024588,495.0022056793912,495.61779749671194,496.265848468405,499.5349955412014,499.37676297929977,573.7374443832327,565.3902153669811,560.3526414556427,561.8211196536143,559.279628349163,562.6075834073295,568.8508450862345,577.0876230286976,581.8242402511931,583.227133277717,582.9475161953798,579.2492507272273,573.7516501096565,569.26451708037,569.4283792041622,567.9486108655394,569.2824448311842,570.1934878429369,571.5934032499482,571.3711518685298,0.7805968881982276,-4.231540988857127,13.343563943391082,0.16802877,0.11594913,0.46030876,0.2986476,0.36718652,0.0,0.45019907,0.20167297,0.0,0.16885863,0.4547652,0.23509873,0.39338478,1.0,0.516136,0.673632,0.09714578,0.23140456,0.10777502,0.79496354,0.015357783,0.0003776791,0.0035055971,0.0030583243,0.023376822,0.00028423418,0.9540395,./stim/processed_extracts/true/24\3_va.mov,40,00:01
50,1262.9970777671756,410.53087344547197,184.83003339694642,217.77673301977035,0.9991507530212402,1256.1861302698264,1259.3599922033552,1264.0955763142783,1270.8319364954068,1282.178403439643,1299.4633695581836,1320.5976459664475,1342.7698539238822,1366.2498970670429,1389.9134559911345,1410.8626978994043,1428.9612028784813,1442.6093313983638,1450.310483176249,1453.9861883004655,1456.6636510670248,1458.0362148380466,1275.1229720658318,1287.3646070731647,1302.7355704981173,1318.6174154392586,1333.804964331218,1370.7483585082623,1386.8026053221145,1403.786588581428,1420.1387068275035,1433.8176770268192,1352.806561971579,1352.851850952868,1352.822239825291,1353.0514807324726,1335.4914512267135,1344.659296204315,1355.1358953873835,1365.8567123840858,1375.668665587064,1294.1116138643401,1306.9841987593218,1317.5802860852855,1328.2504245951006,1317.5424505098595,1306.7576448166362,1380.694644359439,1392.2702899044336,1402.864951970969,1415.2405185289015,1402.206435385251,1391.5267562043991,1327.2413097666129,1337.840683756395,1349.131853750132,1357.5167951566043,1366.0796447659288,1379.4944357313111,1392.3069728110324,1381.5792709545779,1369.9535310454128,1359.9457331780332,1350.2538600289697,1338.8401488776055,1331.8194143931569,1349.5592524476726,1358.263911475967,1367.2755230976516,1387.6429787802483,1368.0972357820676,1358.9227240171947,1350.0029209099444,493.45251720393213,517.0395716287628,540.0718340857272,562.7010596565823,583.2624285044643,599.6506377461192,611.3337151411398,620.180962418693,622.2890690909869,618.5311662180989,607.8451006288794,593.3248067984774,574.6850459219523,552.784229166925,529.4646951579665,505.82315376613707,482.06675827163014,484.28068461525226,476.3043876729681,474.0120876373921,475.705537275669,479.64816311643534,477.65577504843947,473.2837333396847,471.2007127909904,472.9331428852177,479.29570346927545,493.9399715050357,507.1623135060754,519.6518463001563,532.4785503028294,544.4140310178182,547.238303293801,549.0181641526112,546.1509004446912,542.509276933909,501.7239908256409,502.56268979865405,501.2191997623104,498.3606278004124,502.5806496251119,503.5191479113216,497.4224254697124,499.37076289657836,500.5129097266824,498.70476175178584,501.73917022796803,501.1917771478445,573.4109418760307,565.6808331880108,561.1442713690669,562.6786916506902,560.3239294259589,563.5173049523717,569.6223998195845,577.6049429807842,582.2815073324282,583.5396142042196,583.1001202722953,578.858189951574,573.6163661529833,570.0757102008307,570.3924760558587,569.0652246310348,570.0537160334773,570.7355975278568,571.984264976549,571.6291495181044,0.5231499316635566,-4.886199364785492,14.23530104230887,0.18379758,0.14742805,0.7561926,0.37123755,0.29463065,0.0,0.433439,0.19100064,0.0,0.13043053,0.431728,0.35026434,0.45139736,0.0,0.531449,0.6611615,0.04533782,0.13793755,0.117053874,0.79942,0.02866091,0.00038549284,0.002936337,0.0026193997,0.032655522,0.00022846971,0.9325139,./stim/processed_extracts/true/24\3_va.mov,50,00:01
60,1263.688424379771,409.53881788105866,184.43046278625957,218.4457478475765,0.9992347955703735,1256.5924633835004,1260.0337872435796,1265.0948107192817,1271.945510330081,1283.2581839059596,1300.4741993644489,1321.589177088488,1343.8341624482337,1367.4690448565768,1391.0460230256333,1411.7426012160142,1429.6924935345235,1443.2892870135363,1450.9229906846733,1454.6848444300397,1457.5615257878435,1459.1480956945147,1274.556361075051,1286.6506832895839,1302.348306161458,1318.7419790818806,1334.5208374141191,1370.3633818512922,1386.811685687167,1404.2515332168816,1421.0609807621117,1434.9343896357093,1352.8092101664618,1352.9301200303903,1353.0154295680334,1353.4029317370967,1336.151515164154,1345.2838074220963,1355.6966333387581,1366.2256817821158,1375.9499378592304,1293.9375982216416,1306.4431717805523,1317.276209667936,1327.756337935037,1317.084966308824,1306.1262999713638,1381.4007798298119,1392.9040835048474,1403.7467538702454,1415.869286042693,1403.2675517604446,1392.3796485907471,1328.353145336017,1339.077499497422,1350.2322684002593,1358.573150639759,1367.1123541175928,1380.4560001371015,1393.618668066039,1382.4919606887706,1370.7888670764014,1360.9228346724417,1351.4858029965162,1340.208975832128,1332.8519109922618,1350.7189780618617,1359.3212809110819,1368.3405302194185,1388.9346275934258,1368.8314037989296,1359.7284855209818,1350.9912342328194,491.79913022240953,515.5970538441786,538.862058471455,561.8436510651591,582.9068415250007,599.9478591540053,612.2532756008324,621.4709711431622,623.5489614853551,619.5258824359861,608.4187056305226,593.774386026649,575.0485987759392,553.0732524905296,529.6568468706228,505.9624196549614,481.8824745763322,484.51707059050227,475.92063472505197,473.26856275523096,475.0145880623446,479.23333219228203,477.261244422643,472.6963404380387,470.7253541926496,472.8331950607888,479.84946704711996,492.7650810549563,506.36993675401004,519.2707544006471,532.5510588696787,544.2690582144494,547.1314275692348,548.9420053222774,546.0816202735873,542.5294936204888,499.59310957800477,499.3860073945875,498.2797645586531,497.09434478462225,501.0140211746283,501.80011106531094,496.27141242328713,496.84123638626176,497.80064057113964,497.190700813678,500.34947393840076,499.8981536729085,574.5962394840269,567.3587720536642,563.1264033968358,564.6737090419507,562.2394654455823,565.1689730940036,570.7407327407425,578.4254033920612,582.8094855306686,584.0736135090724,583.7213913649173,579.9908021588959,574.7540933775814,571.327306122097,571.6347173223032,570.2210945350772,571.2713861889056,571.8502098393678,573.2042253214457,572.8836583280716,0.23923896310190407,-5.015776419902992,13.695913436117795,0.17873286,0.15153833,0.42126533,0.29724,0.33295435,0.0,0.4382432,0.43623242,0.0,0.12262456,0.41168782,0.37459502,0.4820004,1.0,0.3988448,0.6314061,0.0060604652,0.11316989,0.035588223,0.83359313,0.024132676,0.00031499172,0.0030280056,0.003076979,0.035965968,0.00025609552,0.9332253,./stim/processed_extracts/true/24\3_va.mov,60,00:02
70,1262.7594227099237,409.31347887436226,185.18711235687033,217.79985435267855,0.9992399215698242,1258.7682359315384,1261.5991445172808,1266.1213224283501,1272.8352329361953,1284.0494222167601,1301.032198165139,1321.6960428463206,1343.4914221983915,1366.8920866722528,1390.355952145072,1411.1494391021536,1429.3378360292343,1443.3030135295312,1451.1931215783698,1454.990587171898,1457.7705899000255,1459.3897630401964,1276.3853235573422,1288.6086647018426,1304.366779143796,1320.6178014013208,1336.082183865064,1373.8830487369048,1390.1465491803222,1407.24558957422,1423.5176424821257,1436.362898904021,1355.0200820151806,1355.035403233439,1355.021928038936,1355.2554227820663,1337.6217754663703,1346.751585831221,1357.0966328554753,1367.6329731177627,1377.380554942971,1295.9101131628408,1308.6255559479814,1319.8298374554781,1330.330028366501,1319.4924746668587,1308.2161982328932,1382.8437882509572,1394.2017414996963,1405.4044418138494,1417.6303689494334,1405.0824391891372,1393.9275952882938,1327.9961558351083,1338.8574508022912,1350.6370841694152,1359.3396529772247,1368.240696600716,1382.2691374130093,1395.519584365566,1384.437693454153,1372.1771358476092,1361.767182004978,1351.745726587909,1339.8008702000934,1332.6155148237592,1351.0671220240442,1360.1121009765645,1369.5628702227386,1391.1156103933288,1370.223092440345,1360.593406883343,1351.2748970606722,492.0378166824398,515.7309240335344,538.8312085069265,561.6325617579864,582.1382871048269,598.5584581044479,610.5270012358958,619.7083133267893,622.1272743117947,618.3281885792745,607.6973817511303,593.5692244995154,575.443950680095,553.7774892148554,530.4222665240752,506.9113547074423,483.17860847494563,483.8162967401263,474.8386626036015,471.9497288956337,473.5647815861563,477.52852173289506,476.1246479287101,472.17884614783276,470.6039308430175,473.0387660744953,480.33126093082257,492.6295335037149,505.47120692591614,517.5558392474634,530.0197398757956,542.8088522503054,545.2172200188231,546.7607607089228,544.2220807993448,541.0318869192437,499.22468314994944,497.07041237280487,496.08063986373844,497.14247740144145,500.71574068365555,501.39967301228353,496.68211646461594,495.0690577913146,495.7744102268114,496.8493412916587,500.12834682940303,499.8656194822443,572.633726128458,564.2989210827624,559.4741160072848,560.9965793122255,558.6673023673975,562.0535486438221,568.4774309046628,576.9557896120288,581.6645678104451,582.9464560532942,582.5456897483427,578.5602724534529,572.6189112036345,568.3536927891289,568.6715048620246,567.2500198354285,568.7750847097126,570.3402324457957,571.5878329393952,571.1484792855607,0.3663574579645322,-4.802800918999624,13.702223106956442,0.18230104,0.19925821,0.5913063,0.38627154,0.33936653,0.0,0.42492613,0.43810415,0.0,0.1767888,0.3161361,0.47124618,0.4971655,1.0,0.5434338,0.6653979,0.12176753,0.123506196,0.039508294,0.7678167,0.024349403,0.00021915151,0.0016830387,0.0020296725,0.01596547,0.00037230272,0.955381,./stim/processed_extracts/true/24\3_va.mov,70,00:02
80,1264.8488191793892,409.68652184311225,183.7292760019086,217.05865585140305,0.9992967844009399,1259.6933156041987,1262.2679213031513,1266.5262320481206,1273.0217499887178,1284.052906123807,1300.7060988713267,1321.0605798649249,1342.782027620856,1366.3505059990773,1390.1720070559413,1411.2094746228693,1429.3965693284338,1443.2871146108578,1451.2183877925977,1455.1495505771832,1458.0126541393586,1459.635818492915,1276.9688843689867,1289.0982652773123,1304.8490803346087,1321.082905167081,1336.419262168027,1373.849820292161,1390.0994265360669,1407.2676304697977,1423.5829240248454,1436.4860792573236,1355.161803560126,1355.1916353181878,1355.1859297906897,1355.393673092602,1337.4119230386138,1346.6547300957968,1357.202503849833,1367.9217694589568,1377.8350264542187,1295.782127726328,1308.4806757563624,1319.628453649776,1330.3731961857688,1319.4446036997538,1308.2094652533278,1383.0601562996505,1394.4968434752768,1405.5926273235436,1417.8847865432604,1405.165527836539,1394.0921313914077,1328.1478075828154,1338.8615384421348,1350.6575651734304,1359.355901892218,1368.3024795142212,1382.2998540067538,1395.4287773504648,1384.34861189856,1372.07509849796,1361.6211748493013,1351.5991945640542,1339.741346307595,1332.7829858849382,1351.055019205312,1360.1041100193431,1369.5495913859809,1390.912468085865,1370.1859245984078,1360.533972999939,1351.232069098071,490.2974360225968,513.8994334045419,537.0191856296227,559.8472728415225,580.5120569047955,597.2601477117236,609.6295605500276,619.0948987048833,621.6653048250926,617.9340761442386,607.1743983226587,592.6861621623464,574.1795268663955,552.4148102529476,529.0763771909275,505.48906669065093,481.72310719739147,482.48433324235947,473.7011898733441,471.0619370546572,472.9311144387872,477.0799256315264,475.7190292399464,471.73318654284816,470.09105034003255,472.52936767669263,479.76165552024037,491.6874732988409,504.50936163692705,516.58637977554,529.0699963152764,541.4158573570778,544.0376520378826,545.6940559407548,543.0310262095144,539.6799642003538,498.49256074129215,497.27865736835844,496.22412839687314,496.0992821400666,500.0511711265838,500.82772835088355,495.56445297874984,495.06770724315544,495.96580384709955,496.2112346809895,499.47299548152597,499.0708683509316,571.5483704629202,563.0607501304419,558.2899200010671,559.8438728128908,557.5200696825611,560.9786595378503,567.6877543911285,576.0044417773356,580.6740007342737,581.9042366648349,581.4810495395432,577.3488037831047,571.4798420319628,567.2938634029498,567.6324845193096,566.2616364457532,567.9132896236882,569.1120093071166,570.3331784946603,569.8801984244191,0.4223029602408288,-4.466727445259645,14.098872316451368,0.19639093,0.19412005,0.40097797,0.29660127,0.36986926,0.0,0.43553886,0.430457,0.0,0.18219595,0.4036451,0.608013,0.5448677,0.0,0.5873758,0.7635747,0.12566185,0.09669572,0.072865106,0.83544415,0.023487335,0.00034257304,0.003420419,0.002381162,0.021675931,0.0003806405,0.9483119,./stim/processed_extracts/true/24\3_va.mov,80,00:02
