,Unnamed: 0,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,SpeakerID,ListenerID,VideoPath,AudioPath,Condition,Modality,SpeakerSex,Duration,DisplayedDyad
191,574,54,51,4,1,M13,F14,./stim/processed_extracts/fake_ad/50\51_1_54_4_vv.mov,./stim/processed_extracts/audio/50/51_1_54_4_audio.wav,fake_ad,vv,M,8,50
184,553,40,35,3,4,F10,M11,./stim/processed_extracts/fake_ad/43\35_4_40_3_vv.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,fake_ad,vv,F,13,43
177,532,41,38,2,2,M11,F8,./stim/processed_extracts/fake_ad/36\38_2_41_2_vv.mov,./stim/processed_extracts/audio/36/38_2_41_2_audio.wav,fake_ad,vv,M,10,36
156,469,10,13,2,5,M4,F4,./stim/processed_extracts/fake_ad/8\10_2_13_5_vv.mov,./stim/processed_extracts/audio/8/10_2_13_5_audio.wav,fake_ad,vv,M,7,8
159,478,6,11,6,4,M1,F4,./stim/processed_extracts/fake_ad/12\6_6_11_4_vv.mov,./stim/processed_extracts/audio/12/6_6_11_4_audio.wav,fake_ad,vv,M,11,12
164,493,20,17,2,1,M5,F5,./stim/processed_extracts/fake_ad/18\17_1_20_2_vv.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,fake_ad,vv,M,9,18
186,559,46,47,1,1,F12,M13,./stim/processed_extracts/fake_ad/45\46_1_47_1_vv.mov,./stim/processed_extracts/audio/45/46_1_47_1_audio.wav,fake_ad,vv,F,10,45
198,595,60,57,3,2,M16,F14,./stim/processed_extracts/fake_ad/59\57_2_60_3_vv.mov,./stim/processed_extracts/audio/59/57_2_60_3_audio.wav,fake_ad,vv,M,11,59
193,580,46,56,3,5,F12,M16,./stim/processed_extracts/fake_ad/52\46_3_56_5_vv.mov,./stim/processed_extracts/audio/52/46_3_56_5_audio.wav,fake_ad,vv,F,12,52
169,508,26,21,3,1,M8,F5,./stim/processed_extracts/fake_ad/24\21_1_26_3_vv.mov,./stim/processed_extracts/audio/24/21_1_26_3_audio.wav,fake_ad,vv,M,8,24
170,511,26,27,5,6,M8,F7,./stim/processed_extracts/fake_ad/28\26_5_27_6_vv.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,fake_ad,vv,M,7,28
188,565,56,45,4,1,F13,M13,./stim/processed_extracts/fake_ad/47\45_1_56_4_vv.mov,./stim/processed_extracts/audio/47/45_1_56_4_audio.wav,fake_ad,vv,F,9,47
166,499,25,18,1,2,M7,F5,./stim/processed_extracts/fake_ad/21\18_2_25_1_vv.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,fake_ad,vv,M,8,21
179,538,39,36,2,2,M12,F8,./stim/processed_extracts/fake_ad/38\36_2_39_2_vv.mov,./stim/processed_extracts/audio/38/36_2_39_2_audio.wav,fake_ad,vv,M,8,38
153,460,11,10,3,1,M2,F2,./stim/processed_extracts/fake_ad/4\10_1_11_3_vv.mov,./stim/processed_extracts/audio/4/10_1_11_3_audio.wav,fake_ad,vv,M,11,4
152,457,4,1,5,4,F2,M1,./stim/processed_extracts/fake_ad/3\1_4_4_5_vv.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,fake_ad,vv,F,15,3
143,430,50,50,3,4,M13,F14,./stim/processed_extracts/fake/50\3_4_vv.mov,./stim/processed_extracts/audio/50/3_4_audio.wav,fake_wd,vv,M,8,50
137,412,43,43,3,7,F10,M11,./stim/processed_extracts/fake/43\3_7_vv.mov,./stim/processed_extracts/audio/43/3_7_audio.wav,fake_wd,vv,F,11,43
131,394,36,36,1,6,F8,M11,./stim/processed_extracts/fake/36\1_6_vv.mov,./stim/processed_extracts/audio/36/1_6_audio.wav,fake_wd,vv,F,8,36
109,328,8,8,4,5,F4,M4,./stim/processed_extracts/fake/8\4_5_vv.mov,./stim/processed_extracts/audio/8/4_5_audio.wav,fake_wd,vv,F,9,8
114,343,12,12,5,2,F4,M1,./stim/processed_extracts/fake/12\2_5_vv.mov,./stim/processed_extracts/audio/12/2_5_audio.wav,fake_wd,vv,F,7,12
119,358,18,18,1,3,F5,M5,./stim/processed_extracts/fake/18\1_3_vv.mov,./stim/processed_extracts/audio/18/1_3_audio.wav,fake_wd,vv,F,9,18
124,373,28,28,4,2,M8,F7,./stim/processed_extracts/fake/28\2_4_vv.mov,./stim/processed_extracts/audio/28/2_4_audio.wav,fake_wd,vv,M,8,28
139,418,47,47,6,5,F13,M13,./stim/processed_extracts/fake/47\5_6_vv.mov,./stim/processed_extracts/audio/47/5_6_audio.wav,fake_wd,vv,F,12,47
133,400,38,38,3,5,F8,M12,./stim/processed_extracts/fake/38\3_5_vv.mov,./stim/processed_extracts/audio/38/3_5_audio.wav,fake_wd,vv,F,9,38
106,319,5,5,3,4,F1,M3,./stim/processed_extracts/fake/5\3_4_vv.mov,./stim/processed_extracts/audio/5/3_4_audio.wav,fake_wd,vv,F,15,5
127,382,31,31,9,5,F8,M10,./stim/processed_extracts/fake/31\5_9_vv.mov,./stim/processed_extracts/audio/31/5_9_audio.wav,fake_wd,vv,F,8,31
123,370,27,27,2,4,M7,F7,./stim/processed_extracts/fake/27\2_4_vv.mov,./stim/processed_extracts/audio/27/2_4_audio.wav,fake_wd,vv,M,8,27
122,367,26,26,2,1,M8,F6,./stim/processed_extracts/fake/26\1_2_vv.mov,./stim/processed_extracts/audio/26/1_2_audio.wav,fake_wd,vv,M,9,26
