Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp
2023-12-12 13:06:55.230022,18,m,21,1,1,vva,./stim/processed_extracts/fake/36\1_6_vva.mov,./stim/processed_extracts/audio/36/1_6_audio.wav,F8,M11,36,36,1,6,fake_wd,F,8,g,h,3
2023-12-12 13:06:55.230022,18,m,21,2,1,vva,./stim/processed_extracts/true/21\3_vva.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,TRUE,F,13,g,g,3
2023-12-12 13:06:55.230022,18,m,21,3,1,vva,./stim/processed_extracts/true/37\4_vva.mov,./stim/processed_extracts/audio/37/4_audio.wav,M10,F11,37,37,4,4,TRUE,M,7,g,h,2
2023-12-12 13:06:55.230022,18,m,21,4,1,vva,./stim/processed_extracts/fake_ad/36\38_2_41_2_vva.mov,./stim/processed_extracts/audio/36/38_2_41_2_audio.wav,M11,F8,41,38,2,2,fake_ad,M,10,g,h,2
2023-12-12 13:06:55.230022,18,m,21,5,1,vva,./stim/processed_extracts/fake/48\2_6_vva.mov,./stim/processed_extracts/audio/48/2_6_audio.wav,F13,M14,48,48,2,6,fake_wd,F,8,g,h,3
2023-12-12 13:06:55.230022,18,m,21,6,1,vva,./stim/processed_extracts/true/8\3_vva.mov,./stim/processed_extracts/audio/8/3_audio.wav,M4,F4,8,8,3,3,TRUE,M,5,g,g,2
2023-12-12 13:06:55.230022,18,m,21,7,1,vva,./stim/processed_extracts/true/31\8_vva.mov,./stim/processed_extracts/audio/31/8_audio.wav,M10,F8,31,31,8,8,TRUE,M,10,g,g,2
2023-12-12 13:06:55.230022,18,m,21,8,1,vva,./stim/processed_extracts/true/30\3_vva.mov,./stim/processed_extracts/audio/30/3_audio.wav,M9,F9,30,30,3,3,TRUE,M,13,g,h,2
2023-12-12 13:06:55.230022,18,m,21,9,1,vva,./stim/processed_extracts/fake_ad/21\18_2_25_1_vva.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,M7,F5,25,18,1,2,fake_ad,M,8,g,g,3
2023-12-12 13:06:55.230022,18,m,21,10,1,vva,./stim/processed_extracts/true/32\3_vva.mov,./stim/processed_extracts/audio/32/3_audio.wav,F9,M10,32,32,3,3,TRUE,F,11,g,g,3
