,Unnamed: 0,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,SpeakerID,ListenerID,VideoPath,AudioPath,Condition,Modality,SpeakerSex,Duration,DisplayedDyad
164,492,20,17,2,1,M5,F5,./stim/processed_extracts/fake_ad/18\17_1_20_2_va.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,fake_ad,va,M,9,18
173,519,32,29,4,3,M10,F8,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,fake_ad,va,M,11,31
192,576,55,50,5,2,M14,F14,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,fake_ad,va,M,14,51
160,480,11,5,10,6,F4,M3,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,fake_ad,va,F,11,13
184,552,40,35,3,4,F10,M11,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,fake_ad,va,F,13,43
159,477,6,11,6,4,M1,F4,./stim/processed_extracts/fake_ad/12\6_6_11_4_va.mov,./stim/processed_extracts/audio/12/6_6_11_4_audio.wav,fake_ad,va,M,11,12
163,489,10,13,4,3,F2,M3,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,fake_ad,va,F,8,16
183,549,38,37,1,3,M12,F11,./stim/processed_extracts/fake_ad/42\37_3_38_1_va.mov,./stim/processed_extracts/audio/42/37_3_38_1_audio.wav,fake_ad,va,M,8,42
172,516,35,34,6,4,F9,M9,./stim/processed_extracts/fake_ad/30\34_4_35_6_va.mov,./stim/processed_extracts/audio/30/34_4_35_6_audio.wav,fake_ad,va,F,9,30
176,528,33,40,1,6,M9,F10,./stim/processed_extracts/fake_ad/34\33_1_40_6_va.mov,./stim/processed_extracts/audio/34/33_1_40_6_audio.wav,fake_ad,va,M,9,34
