Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp
17:35.2,13,21,m,1,1,vv,./stim/processed_extracts/true/5\5_vv.mov,./stim/processed_extracts/audio/5/5_audio.wav,M3,F1,5,5,5,5,TRUE,M,7,g,g,4
17:35.2,13,21,m,2,1,vv,./stim/processed_extracts/fake_ad/52\46_3_56_5_vv.mov,./stim/processed_extracts/audio/52/46_3_56_5_audio.wav,F12,M16,46,56,3,5,fake_ad,F,12,g,g,4
17:35.2,13,21,m,3,1,vv,./stim/processed_extracts/fake_ad/36\38_2_41_2_vv.mov,./stim/processed_extracts/audio/36/38_2_41_2_audio.wav,M11,F8,41,38,2,2,fake_ad,M,10,g,g,4
17:35.2,13,21,m,4,1,vv,./stim/processed_extracts/true/52\2_vv.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,TRUE,F,10,g,h,3
17:35.2,13,21,m,5,1,vv,./stim/processed_extracts/true/16\4_vv.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,g,2
17:35.2,13,21,m,6,1,vv,./stim/processed_extracts/fake_ad/31\29_3_32_4_vv.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,M10,F8,32,29,4,3,fake_ad,M,11,g,g,3
17:35.2,13,21,m,7,1,vv,./stim/processed_extracts/true/59\1_vv.mov,./stim/processed_extracts/audio/59/1_audio.wav,M16,F14,59,59,1,1,TRUE,M,9,g,g,3
17:35.2,13,21,m,8,1,vv,./stim/processed_extracts/true/11\8_vv.mov,./stim/processed_extracts/audio/11/8_audio.wav,M2,F4,11,11,8,8,TRUE,M,24,g,h,1
17:35.2,13,21,m,9,1,vv,./stim/processed_extracts/fake_ad/29\30_2_36_7_vv.mov,./stim/processed_extracts/audio/29/30_2_36_7_audio.wav,F8,M9,36,30,7,2,fake_ad,F,7,g,g,3
17:35.2,13,21,m,10,1,vv,./stim/processed_extracts/fake/16\1_2_vv.mov,./stim/processed_extracts/audio/16/1_2_audio.wav,F2,M3,16,16,1,2,fake_wd,F,11,g,g,2
