Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp
35:31.6,13,21,m,53,2,va,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,M7,F5,25,18,1,2,fake_ad,M,8,g,g,4
35:31.6,13,21,m,54,2,va,./stim/processed_extracts/fake/3\1_6_va.mov,./stim/processed_extracts/audio/3/1_6_audio.wav,M1,F2,3,3,1,6,fake_wd,M,7,g,h,3
35:31.6,13,21,m,55,2,va,./stim/processed_extracts/fake/31\5_9_va.mov,./stim/processed_extracts/audio/31/5_9_audio.wav,F8,M10,31,31,9,5,fake_wd,F,8,g,h,4
35:31.6,13,21,m,56,2,va,./stim/processed_extracts/true/53\1_va.mov,./stim/processed_extracts/audio/53/1_audio.wav,F13,M15,53,53,1,1,TRUE,F,7,g,g,2
35:31.6,13,21,m,57,2,va,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,F10,M11,40,35,3,4,fake_ad,F,13,g,h,4
35:31.6,13,21,m,58,2,va,./stim/processed_extracts/fake/4\3_9_va.mov,./stim/processed_extracts/audio/4/3_9_audio.wav,M2,F2,4,4,9,3,fake_wd,M,11,g,h,3
35:31.6,13,21,m,59,2,va,./stim/processed_extracts/true/4\7_va.mov,./stim/processed_extracts/audio/4/7_audio.wav,F2,M2,4,4,7,7,TRUE,F,19,g,g,4
35:31.6,13,21,m,60,2,va,./stim/processed_extracts/fake_ad/45\46_1_47_1_va.mov,./stim/processed_extracts/audio/45/46_1_47_1_audio.wav,F12,M13,46,47,1,1,fake_ad,F,10,g,h,4
35:31.6,13,21,m,61,2,va,./stim/processed_extracts/true/14\2_va.mov,./stim/processed_extracts/audio/14/2_audio.wav,M3,F3,14,14,2,2,TRUE,M,7,g,g,3
35:31.6,13,21,m,62,2,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,TRUE,F,9,g,h,3
35:31.6,13,21,m,63,2,va,./stim/processed_extracts/fake/11\5_6_va.mov,./stim/processed_extracts/audio/11/5_6_audio.wav,F4,M2,11,11,6,5,fake_wd,F,7,g,g,1
35:31.6,13,21,m,64,2,va,./stim/processed_extracts/true/11\9_va.mov,./stim/processed_extracts/audio/11/9_audio.wav,F4,M2,11,11,9,9,TRUE,F,19,g,g,4
35:31.6,13,21,m,65,2,va,./stim/processed_extracts/fake_ad/23\18_5_22_1_va.mov,./stim/processed_extracts/audio/23/18_5_22_1_audio.wav,F7,M5,22,18,1,5,fake_ad,F,6,g,h,1
35:31.6,13,21,m,66,2,va,./stim/processed_extracts/fake/53\3_4_va.mov,./stim/processed_extracts/audio/53/3_4_audio.wav,M15,F13,53,53,3,4,fake_wd,M,13,g,g,3
