Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp
2023-10-05 12:23:18.219705,10,m,22,1,1,vva,./stim/processed_extracts/true/31\7_vva.mov,./stim/processed_extracts/audio/31/7_audio.wav,F8,M10,31,31,7,7,TRUE,F,10,g,g,3
2023-10-05 12:23:18.219705,10,m,22,2,1,vva,./stim/processed_extracts/true/31\3_vva.mov,./stim/processed_extracts/audio/31/3_audio.wav,M10,F8,31,31,3,3,TRUE,M,9,g,g,2
2023-10-05 12:23:18.219705,10,m,22,3,1,vva,./stim/processed_extracts/true/59\1_vva.mov,./stim/processed_extracts/audio/59/1_audio.wav,M16,F14,59,59,1,1,TRUE,M,9,g,g,4
2023-10-05 12:23:18.219705,10,m,22,4,1,vva,./stim/processed_extracts/fake/14\1_5_vva.mov,./stim/processed_extracts/audio/14/1_5_audio.wav,M3,F3,14,14,1,5,fake_wd,M,8,g,h,4
2023-10-05 12:23:18.220705,10,m,22,5,1,vva,./stim/processed_extracts/fake_ad/50\51_1_54_4_vva.mov,./stim/processed_extracts/audio/50/51_1_54_4_audio.wav,M13,F14,54,51,4,1,fake_ad,M,8,g,h,3
2023-10-05 12:23:18.220705,10,m,22,6,1,vva,./stim/processed_extracts/fake/28\2_4_vva.mov,./stim/processed_extracts/audio/28/2_4_audio.wav,M8,F7,28,28,4,2,fake_wd,M,8,g,h,4
2023-10-05 12:23:18.220705,10,m,22,7,1,vva,./stim/processed_extracts/true/37\4_vva.mov,./stim/processed_extracts/audio/37/4_audio.wav,M10,F11,37,37,4,4,TRUE,M,7,g,g,2
2023-10-05 12:23:18.220705,10,m,22,8,1,vva,./stim/processed_extracts/true/23\1_vva.mov,./stim/processed_extracts/audio/23/1_audio.wav,M5,F7,23,23,1,1,TRUE,M,9,g,h,3
2023-10-05 12:23:18.220705,10,m,22,9,1,vva,./stim/processed_extracts/fake_ad/51\50_2_55_5_vva.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,M14,F14,55,50,5,2,fake_ad,M,14,g,g,1
2023-10-05 12:23:18.220705,10,m,22,10,1,vva,./stim/processed_extracts/fake_ad/44\42_1_43_1_vva.mov,./stim/processed_extracts/audio/44/42_1_43_1_audio.wav,M12,F10,42,43,1,1,fake_ad,M,11,g,h,3
2023-10-05 12:23:18.220705,10,m,22,11,1,vva,./stim/processed_extracts/true/11\9_vva.mov,./stim/processed_extracts/audio/11/9_audio.wav,F4,M2,11,11,9,9,TRUE,F,19,g,g,4
2023-10-05 12:23:18.220705,10,m,22,12,1,vva,./stim/processed_extracts/true/18\4_vva.mov,./stim/processed_extracts/audio/18/4_audio.wav,M5,F5,18,18,4,4,TRUE,M,9,g,g,4
2023-10-05 12:23:18.220705,10,m,22,13,1,vva,./stim/processed_extracts/fake_ad/18\17_1_20_2_vva.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,M5,F5,20,17,2,1,fake_ad,M,9,g,h,3
2023-10-05 12:23:18.220705,10,m,22,14,1,vva,./stim/processed_extracts/fake/11\1_2_vva.mov,./stim/processed_extracts/audio/11/1_2_audio.wav,M2,F4,11,11,1,2,fake_wd,M,7,g,h,2
2023-10-05 12:23:18.220705,10,m,22,15,1,vva,./stim/processed_extracts/fake_ad/23\18_5_22_1_vva.mov,./stim/processed_extracts/audio/23/18_5_22_1_audio.wav,F7,M5,22,18,1,5,fake_ad,F,6,g,g,2
2023-10-05 12:23:18.220705,10,m,22,16,1,vva,./stim/processed_extracts/fake/53\3_4_vva.mov,./stim/processed_extracts/audio/53/3_4_audio.wav,M15,F13,53,53,3,4,fake_wd,M,13,g,g,4
2023-10-05 12:23:18.220705,10,m,22,17,1,vva,./stim/processed_extracts/true/55\6_vva.mov,./stim/processed_extracts/audio/55/6_audio.wav,M14,F15,55,55,6,6,TRUE,M,9,g,g,4
2023-10-05 12:23:18.220705,10,m,22,18,1,vva,./stim/processed_extracts/fake_ad/11\12_4_15_4_vva.mov,./stim/processed_extracts/audio/11/12_4_15_4_audio.wav,M2,F4,15,12,4,4,fake_ad,M,11,g,h,3
2023-10-05 12:23:18.220705,10,m,22,19,1,vva,./stim/processed_extracts/true/50\1_vva.mov,./stim/processed_extracts/audio/50/1_audio.wav,F14,M13,50,50,1,1,TRUE,F,8,g,g,2
2023-10-05 12:23:18.220705,10,m,22,20,1,vva,./stim/processed_extracts/fake_ad/28\26_5_27_6_vva.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,M8,F7,26,27,5,6,fake_ad,M,7,g,g,4
2023-10-05 12:23:18.221704,10,m,22,21,1,vva,./stim/processed_extracts/fake/4\3_9_vva.mov,./stim/processed_extracts/audio/4/3_9_audio.wav,M2,F2,4,4,9,3,fake_wd,M,11,g,g,1
